customer_id,account_creation_date,subscription_tier,monthly_recurring_revenue_usd,company_size,industry,active_users,crm_contacts_count,email_marketing_usage_pct,marketing_automation_usage_pct,sales_pipeline_usage_pct,reporting_analytics_usage_pct,integration_count,support_tickets_90days,onboarding_completed,csm_assigned,days_since_last_login,nps_score,contract_length_months,customer_churned
HS009399,2022-12-31,Enterprise,9231.64,501-1000,E-commerce,39,29186,77.8,51.2,69.5,81.5,10,2,Yes,Yes,3,9,12,No
HS009746,2022-12-31,Enterprise,10948.08,501-1000,Professional Services,30,25108,59.1,59.4,80.8,75.2,13,0,Yes,Yes,7,8,36,No
HS005593,2022-12-31,Professional,1744.66,51-200,Financial Services,17,4777,41.0,46.9,63.8,34.0,3,7,Yes,Yes,4,5,12,No
HS005447,2023-01-01,Starter,82.53,1-10,Professional Services,2,692,47.7,2.4,62.3,6.7,3,5,Yes,No,14,2,1,No
HS002270,2023-01-01,Professional,941.35,201-500,Professional Services,24,8400,72.0,35.2,49.9,42.0,7,1,Yes,Yes,5,6,12,No
HS005160,2023-01-01,Starter,121.63,1-10,Technology,1,450,18.5,1.6,39.3,24.7,2,6,Yes,No,10,1,1,Yes
HS003718,2023-01-01,Starter,179.05,1-10,E-commerce,1,290,58.5,30.0,38.4,16.6,0,6,No,No,11,7,12,Yes
HS006624,2023-01-01,Enterprise,7902.72,1000+,Real Estate,78,39210,65.9,72.8,64.9,58.3,11,3,Yes,Yes,2,9,24,No
HS004055,2023-01-01,Starter,73.22,51-200,Professional Services,17,4539,44.9,13.8,26.8,18.6,2,9,Yes,No,7,6,12,No
HS004489,2023-01-01,Starter,179.71,1-10,E-commerce,1,413,39.0,13.8,33.9,18.7,2,14,Yes,No,20,1,1,No
HS001922,2023-01-01,Professional,1357.13,51-200,Real Estate,15,1650,43.1,25.3,61.0,47.4,4,7,Yes,No,9,7,1,No
HS003591,2023-01-01,Enterprise,10289.76,501-1000,Technology,25,19306,61.9,71.8,65.6,71.6,10,4,Yes,Yes,6,7,24,No
HS003943,2023-01-02,Starter,172.2,51-200,Healthcare,9,1485,30.2,28.4,64.7,22.6,0,2,No,No,25,6,1,Yes
HS006615,2023-01-02,Starter,54.77,1-10,Technology,3,534,12.4,21.4,38.7,23.1,0,12,No,No,15,0,1,Yes
HS004494,2023-01-02,Starter,138.0,1-10,Professional Services,1,61,59.3,12.2,35.6,9.1,1,12,No,No,27,2,1,Yes
HS006224,2023-01-02,Enterprise,7491.19,1000+,Professional Services,53,36461,79.8,68.4,93.2,55.2,9,4,Yes,Yes,0,9,24,No
HS003219,2023-01-02,Starter,45.08,1-10,Healthcare,1,357,47.0,13.9,31.0,11.7,2,12,No,No,23,4,12,Yes
HS008428,2023-01-02,Professional,1176.54,51-200,Education,12,2268,70.9,38.7,78.7,32.7,5,2,Yes,No,4,7,1,Yes
HS004670,2023-01-02,Professional,1011.12,51-200,Education,11,3916,43.8,17.3,51.2,32.8,3,3,No,No,23,6,1,No
HS003261,2023-01-02,Starter,57.29,51-200,E-commerce,8,2016,55.4,25.6,39.8,33.4,3,4,No,No,9,7,1,No
HS005493,2023-01-03,Starter,46.31,11-50,Education,8,616,41.8,18.9,50.7,20.6,0,3,No,No,25,5,1,No
HS005536,2023-01-03,Starter,131.31,11-50,Healthcare,10,3940,19.3,21.3,50.6,23.5,3,13,No,No,7,4,1,No
HS001934,2023-01-03,Professional,2028.8,51-200,E-commerce,10,4780,33.8,59.9,72.7,21.2,5,2,Yes,No,1,5,12,No
HS004174,2023-01-03,Enterprise,9311.03,1000+,Manufacturing,54,40664,90.3,50.0,89.1,46.3,10,3,Yes,Yes,3,8,24,No
HS008844,2023-01-03,Starter,164.83,1-10,Technology,4,692,26.1,26.6,56.7,21.0,2,3,No,No,21,5,1,Yes
HS008338,2023-01-03,Starter,172.25,1-10,Professional Services,1,135,14.1,14.4,38.1,29.4,3,9,No,No,10,2,1,Yes
HS005171,2023-01-03,Starter,76.41,1-10,Marketing & Advertising,2,918,22.2,6.3,64.9,5.2,0,13,Yes,No,24,4,1,Yes
HS009954,2023-01-03,Professional,2242.02,51-200,Professional Services,13,3471,76.8,53.8,58.1,20.4,3,2,Yes,No,2,9,1,No
HS003970,2023-01-03,Starter,170.33,11-50,Financial Services,6,594,29.7,14.9,28.9,15.2,0,10,No,No,24,3,1,Yes
HS006705,2023-01-04,Enterprise,5530.29,1000+,Technology,67,127775,64.3,72.0,71.2,63.7,10,1,Yes,Yes,1,9,12,No
HS002579,2023-01-04,Professional,3170.13,51-200,Manufacturing,8,2784,69.6,33.2,40.8,23.0,2,6,Yes,Yes,7,5,12,No
HS003273,2023-01-04,Professional,2915.25,201-500,Real Estate,33,13827,59.9,49.6,61.4,22.3,2,4,Yes,No,9,5,12,No
HS009566,2023-01-04,Professional,2529.06,51-200,E-commerce,21,4725,33.7,22.8,68.0,51.4,5,2,Yes,No,3,5,12,No
HS003126,2023-01-04,Starter,115.75,1-10,Education,3,555,38.2,10.2,62.3,8.5,3,9,No,No,21,3,1,Yes
HS005846,2023-01-04,Enterprise,9538.29,501-1000,E-commerce,36,14705,66.2,55.0,71.3,58.2,12,3,Yes,Yes,7,7,12,No
HS009718,2023-01-05,Professional,1261.6,51-200,Financial Services,11,1562,58.9,58.1,70.0,28.4,3,2,No,No,9,8,12,No
HS009653,2023-01-05,Starter,80.43,1-10,Financial Services,1,455,52.1,3.2,26.6,7.2,0,11,No,No,22,2,1,Yes
HS003939,2023-01-05,Enterprise,7885.79,201-500,Marketing & Advertising,16,10136,92.6,60.7,61.7,56.3,9,2,Yes,Yes,3,8,12,No
HS001949,2023-01-05,Enterprise,8520.39,501-1000,Professional Services,45,83713,56.8,77.7,65.5,73.0,8,3,Yes,Yes,4,9,36,No
HS009788,2023-01-05,Enterprise,8088.24,1000+,Technology,89,109257,60.4,53.6,84.7,74.0,9,2,Yes,Yes,6,9,24,No
HS003258,2023-01-05,Starter,125.1,1-10,Technology,3,1137,17.2,23.2,41.1,14.6,3,3,No,No,27,2,1,Yes
HS000318,2023-01-05,Starter,117.27,11-50,E-commerce,11,2541,56.5,22.1,50.6,6.8,2,3,No,No,7,7,12,No
HS008894,2023-01-06,Professional,2774.87,201-500,Professional Services,22,9328,47.2,45.8,80.4,53.4,4,2,No,Yes,5,8,12,No
HS004118,2023-01-06,Professional,1997.39,51-200,Real Estate,12,3324,30.1,31.5,77.4,47.0,4,2,Yes,Yes,3,5,12,No
HS005963,2023-01-06,Enterprise,8256.89,1000+,Technology,74,62992,70.1,60.7,90.7,65.9,9,3,Yes,Yes,2,10,24,No
HS000862,2023-01-06,Professional,968.69,51-200,Technology,15,1770,49.5,53.3,74.5,54.4,3,6,Yes,Yes,7,8,1,No
HS008908,2023-01-06,Starter,96.55,1-10,Professional Services,2,820,18.5,23.8,35.5,8.5,1,3,No,No,29,5,1,Yes
HS002163,2023-01-06,Professional,1572.47,11-50,Education,7,1974,72.8,26.9,52.5,40.4,5,7,Yes,Yes,6,7,1,No
HS009468,2023-01-06,Starter,86.57,1-10,Technology,2,170,51.3,13.2,30.0,30.0,2,2,Yes,No,11,5,1,No
HS006375,2023-01-06,Starter,99.0,11-50,Financial Services,3,1143,30.8,21.3,54.3,11.0,0,4,No,No,7,0,1,Yes
HS007135,2023-01-06,Enterprise,6830.42,501-1000,Professional Services,37,48858,92.1,58.7,60.9,73.5,13,1,No,Yes,0,10,12,No
HS006542,2023-01-06,Starter,83.1,11-50,Real Estate,7,462,49.7,1.2,33.2,9.4,2,3,Yes,No,15,1,1,No
HS006567,2023-01-06,Professional,2920.65,11-50,Professional Services,3,285,60.3,46.2,61.7,50.3,7,4,Yes,No,3,8,12,No
HS003553,2023-01-06,Starter,78.37,11-50,Healthcare,10,1540,44.6,8.7,64.3,17.5,3,2,No,No,18,6,1,No
HS004398,2023-01-07,Professional,1780.91,11-50,E-commerce,10,4060,70.7,59.1,82.1,27.8,6,5,No,No,6,7,24,No
HS009015,2023-01-07,Professional,2740.53,51-200,E-commerce,18,7902,47.0,36.0,43.5,48.9,3,4,Yes,Yes,4,7,1,No
HS005895,2023-01-07,Enterprise,7027.56,501-1000,Education,42,88616,56.2,63.6,69.9,85.3,11,0,Yes,Yes,6,8,12,No
HS004907,2023-01-07,Professional,2310.44,11-50,Technology,6,1722,51.8,15.8,58.6,20.5,5,4,Yes,No,8,7,12,No
HS001090,2023-01-07,Starter,174.76,1-10,Education,3,504,34.7,23.0,53.2,24.0,3,1,Yes,No,19,5,1,No
HS006537,2023-01-07,Starter,103.24,1-10,E-commerce,4,228,26.5,18.6,30.0,26.1,3,7,Yes,No,8,6,12,Yes
HS009852,2023-01-07,Enterprise,8777.59,501-1000,Financial Services,28,14171,54.6,46.6,64.8,71.3,12,3,Yes,Yes,9,8,12,No
HS005650,2023-01-08,Professional,973.04,11-50,Manufacturing,7,1701,62.8,47.0,43.7,57.8,2,1,Yes,Yes,4,8,1,No
HS002859,2023-01-08,Professional,2464.13,51-200,E-commerce,15,5640,44.9,52.3,44.4,42.6,4,3,Yes,No,1,5,12,No
HS009401,2023-01-08,Professional,1331.97,51-200,Professional Services,10,3670,45.5,41.7,40.2,41.1,7,4,Yes,Yes,8,6,12,No
HS008841,2023-01-08,Professional,1025.54,11-50,Education,9,639,34.0,31.7,79.8,57.0,3,3,No,No,8,8,12,No
HS001616,2023-01-08,Professional,2338.77,51-200,E-commerce,14,4676,62.9,21.6,72.9,54.4,6,2,Yes,No,6,8,1,No
HS005983,2023-01-08,Professional,2885.14,51-200,Financial Services,15,3405,63.5,48.4,51.6,58.4,3,4,Yes,No,4,7,1,No
HS007488,2023-01-08,Professional,2285.59,51-200,Professional Services,19,5643,43.4,42.3,57.2,34.4,3,1,Yes,No,9,6,1,Yes
HS005852,2023-01-08,Professional,1704.22,11-50,Professional Services,3,1005,33.3,47.3,60.4,29.4,4,4,Yes,Yes,9,5,24,No
HS000504,2023-01-08,Professional,3001.78,51-200,Professional Services,13,4394,76.4,18.9,72.5,42.4,2,5,Yes,Yes,4,8,1,No
HS001068,2023-01-09,Enterprise,6619.7,201-500,Marketing & Advertising,24,13100,77.8,41.7,75.4,52.3,6,3,Yes,Yes,6,8,24,No
HS007759,2023-01-09,Professional,2191.21,51-200,Technology,9,3348,79.9,33.6,68.0,49.4,7,7,Yes,No,6,7,24,No
HS000533,2023-01-09,Enterprise,5801.59,1000+,Professional Services,46,43229,76.2,56.8,75.4,78.5,11,3,Yes,Yes,0,10,12,No
HS001953,2023-01-09,Starter,199.7,1-10,Healthcare,2,494,48.1,12.5,63.3,34.8,2,3,Yes,No,8,5,1,No
HS004683,2023-01-09,Starter,85.12,1-10,Professional Services,2,966,52.9,8.9,45.0,8.4,0,3,No,No,12,0,12,No
HS009368,2023-01-09,Starter,185.17,1-10,Marketing & Advertising,3,1278,11.9,8.4,57.3,17.1,2,9,No,No,22,5,1,Yes
HS008915,2023-01-10,Starter,166.53,1-10,E-commerce,3,1419,34.2,7.4,25.0,29.8,0,8,No,No,22,2,1,Yes
HS002529,2023-01-10,Enterprise,4232.62,501-1000,Financial Services,49,64329,77.6,49.8,71.9,75.2,13,4,Yes,Yes,8,8,36,No
HS007797,2023-01-10,Professional,1729.67,11-50,Marketing & Advertising,4,1884,43.0,18.7,45.0,43.3,6,2,No,Yes,24,5,1,Yes
HS003156,2023-01-10,Professional,1641.72,11-50,Professional Services,3,219,77.5,43.5,59.8,44.7,3,1,Yes,No,3,8,24,No
HS003675,2023-01-10,Professional,1141.15,51-200,Marketing & Advertising,14,1484,53.3,55.8,65.4,26.0,6,6,Yes,No,7,7,12,No
HS001527,2023-01-10,Professional,2472.0,51-200,E-commerce,23,3174,52.4,27.7,61.2,37.3,7,3,Yes,Yes,7,6,1,No
HS001458,2023-01-10,Professional,898.0,201-500,Marketing & Advertising,34,7208,57.0,56.4,83.1,54.8,6,2,Yes,No,2,7,12,No
HS004180,2023-01-10,Professional,3050.33,51-200,E-commerce,14,5278,62.1,53.1,45.1,44.3,2,6,Yes,No,4,7,12,No
HS002708,2023-01-10,Enterprise,4682.8,501-1000,Marketing & Advertising,42,62104,64.8,83.9,79.5,51.4,12,3,No,Yes,2,9,36,No
HS007422,2023-01-11,Starter,146.81,1-10,E-commerce,1,314,19.2,10.9,58.3,25.9,1,3,Yes,No,16,2,1,Yes
HS009448,2023-01-11,Enterprise,5274.62,501-1000,Technology,36,36944,68.2,56.2,66.0,82.4,5,0,No,Yes,9,8,24,No
HS007105,2023-01-11,Enterprise,11510.69,1000+,Financial Services,74,47598,86.4,45.2,70.3,73.9,10,3,Yes,Yes,5,8,12,No
HS004228,2023-01-11,Professional,1677.09,11-50,Healthcare,11,3388,58.1,16.4,69.1,45.9,3,2,No,Yes,5,6,12,No
HS001137,2023-01-11,Professional,2196.82,51-200,Technology,12,2652,62.1,53.0,79.7,59.7,2,0,Yes,Yes,8,8,12,No
HS000763,2023-01-11,Starter,140.11,1-10,Professional Services,1,128,53.3,6.7,49.9,30.9,0,2,No,No,16,6,1,Yes
HS007069,2023-01-11,Professional,1639.0,11-50,Manufacturing,6,1944,42.1,56.4,66.7,59.2,5,3,Yes,No,8,8,12,No
HS004817,2023-01-11,Enterprise,10945.29,201-500,Professional Services,28,9966,64.8,57.8,94.7,65.7,8,1,Yes,Yes,2,10,12,No
HS002212,2023-01-11,Starter,120.9,1-10,Financial Services,3,849,38.4,0.7,34.8,13.6,2,8,Yes,No,27,2,1,No
HS006794,2023-01-11,Professional,2813.16,51-200,Healthcare,23,8027,41.2,53.3,81.4,40.4,6,4,No,No,5,9,1,No
HS004143,2023-01-11,Professional,3190.77,11-50,E-commerce,7,1519,73.2,27.3,46.0,35.6,2,6,Yes,No,2,7,12,No
HS007602,2023-01-11,Professional,1951.57,11-50,Healthcare,8,3768,71.5,43.6,43.0,42.3,3,3,Yes,Yes,5,9,12,No
HS004474,2023-01-11,Professional,1018.33,51-200,Marketing & Advertising,16,2720,74.6,48.1,52.9,33.6,2,1,No,No,2,8,1,No
HS006673,2023-01-11,Starter,80.77,1-10,Professional Services,2,834,58.6,19.5,24.5,9.4,2,14,Yes,No,18,3,12,Yes
HS009548,2023-01-11,Starter,154.97,1-10,Technology,1,234,35.9,13.0,31.4,15.9,3,5,No,No,7,2,1,Yes
HS004544,2023-01-12,Starter,88.75,1-10,E-commerce,3,660,55.0,8.8,62.0,23.9,3,4,No,No,20,7,1,Yes
HS009657,2023-01-12,Starter,90.47,1-10,E-commerce,4,1924,34.4,7.5,20.3,34.6,2,6,Yes,No,20,3,12,Yes
HS001129,2023-01-12,Starter,163.67,1-10,Technology,2,416,13.0,28.7,32.1,8.5,2,9,Yes,No,16,4,1,No
HS005503,2023-01-12,Starter,131.63,1-10,Education,4,1996,58.2,23.0,48.5,9.9,3,5,Yes,No,10,7,1,No
HS003268,2023-01-12,Professional,2580.52,11-50,Education,3,1104,64.8,52.5,51.0,48.7,5,3,Yes,No,6,7,12,No
HS008080,2023-01-12,Starter,45.83,1-10,Real Estate,2,784,44.0,21.4,50.5,5.6,1,7,No,No,20,7,1,Yes
HS006989,2023-01-12,Professional,1586.43,11-50,Education,11,1771,45.2,26.5,49.3,47.5,6,7,Yes,No,5,6,1,Yes
HS009014,2023-01-13,Starter,81.36,1-10,Financial Services,4,752,46.9,5.7,29.1,19.9,2,5,Yes,No,17,4,1,Yes
HS007291,2023-01-13,Starter,154.28,1-10,Technology,4,1516,51.0,22.3,40.5,6.2,2,4,No,No,10,1,1,Yes
HS005355,2023-01-13,Enterprise,11696.67,501-1000,Healthcare,46,73564,67.9,73.0,76.2,80.6,13,1,Yes,Yes,1,10,24,No
HS001645,2023-01-13,Professional,1379.29,51-200,Marketing & Advertising,12,4260,43.6,55.0,52.4,32.5,7,5,No,No,9,7,12,No
HS004586,2023-01-13,Starter,56.29,51-200,Healthcare,10,3060,39.4,28.9,58.5,28.4,1,2,Yes,No,18,6,1,No
HS005284,2023-01-13,Starter,164.9,1-10,Healthcare,4,1696,53.6,7.8,38.3,9.6,0,13,Yes,No,11,5,1,Yes
HS001322,2023-01-13,Starter,61.95,1-10,Professional Services,2,734,28.5,5.6,54.1,18.5,3,14,No,No,14,3,1,No
HS001945,2023-01-13,Starter,127.57,1-10,Professional Services,2,184,31.1,19.0,46.9,7.8,0,8,Yes,No,14,0,1,Yes
HS006650,2023-01-14,Starter,104.82,1-10,Manufacturing,4,980,33.2,5.9,62.9,34.3,3,3,Yes,No,8,6,1,No
HS006320,2023-01-14,Starter,102.85,1-10,Technology,1,315,18.2,29.9,51.7,9.8,3,4,No,No,28,3,1,No
HS006589,2023-01-14,Professional,3113.46,11-50,E-commerce,6,2034,75.5,24.6,65.0,26.0,4,7,No,No,6,5,1,Yes
HS007808,2023-01-14,Starter,154.29,11-50,Technology,7,3430,54.6,12.8,53.8,14.9,2,1,Yes,No,21,6,12,No
HS000083,2023-01-14,Enterprise,3976.81,1000+,Technology,84,26689,70.0,47.0,94.1,59.9,6,3,Yes,Yes,8,9,12,No
HS003263,2023-01-14,Starter,93.34,1-10,Technology,4,1884,35.0,5.0,33.2,23.6,3,14,No,No,17,0,1,Yes
HS002232,2023-01-14,Professional,2788.79,11-50,Professional Services,6,2100,33.3,39.2,51.3,41.9,7,6,Yes,No,8,6,12,No
HS006328,2023-01-14,Professional,1305.54,11-50,Marketing & Advertising,11,616,54.8,36.5,53.3,28.7,3,1,Yes,No,4,5,24,No
HS009744,2023-01-14,Enterprise,6858.47,201-500,Professional Services,30,14740,70.6,68.8,67.7,76.1,5,2,Yes,Yes,1,9,36,No
HS004890,2023-01-14,Starter,107.36,11-50,Healthcare,10,670,57.7,3.6,28.0,7.1,1,10,Yes,No,23,4,12,Yes
HS005702,2023-01-14,Starter,122.25,1-10,Technology,4,1072,46.7,19.5,21.2,15.7,0,4,No,No,15,4,1,Yes
HS006582,2023-01-15,Professional,2042.17,11-50,Professional Services,3,891,75.4,40.3,65.8,22.8,3,6,Yes,No,6,7,12,No
HS007202,2023-01-15,Starter,121.25,11-50,Technology,6,900,58.6,17.8,55.4,24.2,2,7,Yes,No,25,6,1,No
HS000374,2023-01-15,Enterprise,10000.49,1000+,Technology,87,102476,76.6,54.2,65.1,66.3,11,0,Yes,Yes,6,9,24,No
HS003720,2023-01-15,Professional,3083.75,11-50,Financial Services,3,558,79.7,53.5,41.4,49.5,5,4,Yes,No,7,8,12,No
HS006618,2023-01-15,Starter,67.47,1-10,Technology,2,248,10.5,29.0,54.7,31.6,1,6,No,No,7,6,1,No
HS005558,2023-01-15,Professional,1281.92,51-200,Professional Services,9,3042,76.0,39.1,49.4,24.6,6,5,No,No,1,5,12,No
HS000071,2023-01-15,Enterprise,5969.37,501-1000,Real Estate,36,9311,93.0,45.4,86.8,55.1,9,4,Yes,Yes,2,10,36,No
HS005743,2023-01-15,Starter,192.45,1-10,Professional Services,1,109,11.6,12.0,49.6,29.3,1,6,Yes,No,6,5,1,No
HS001707,2023-01-16,Enterprise,4091.23,1000+,Financial Services,74,101429,63.1,60.3,82.6,59.3,9,1,Yes,Yes,5,9,12,No
HS007537,2023-01-16,Starter,48.55,11-50,Professional Services,9,2367,28.7,9.5,40.1,16.9,2,10,Yes,No,16,2,1,No
HS009044,2023-01-16,Professional,1805.79,51-200,Financial Services,16,2064,72.4,21.4,41.2,43.3,4,4,Yes,No,5,6,1,No
HS007143,2023-01-16,Starter,189.48,11-50,Professional Services,11,4752,50.0,20.2,50.5,13.6,2,1,No,No,23,6,1,Yes
HS004524,2023-01-16,Enterprise,5508.86,1000+,Technology,67,90488,62.4,59.2,62.2,77.7,10,3,Yes,Yes,6,7,24,No
HS007341,2023-01-16,Enterprise,9035.2,201-500,Professional Services,34,17465,57.1,79.3,61.1,88.6,13,1,Yes,Yes,0,9,24,No
HS004091,2023-01-16,Enterprise,5942.23,501-1000,Financial Services,51,80042,53.1,54.8,70.7,88.5,8,1,Yes,Yes,5,8,12,No
HS008360,2023-01-16,Starter,75.92,1-10,E-commerce,3,408,57.2,0.9,55.5,34.9,1,5,Yes,No,26,6,12,Yes
HS004483,2023-01-16,Starter,157.51,1-10,Technology,1,92,41.4,20.0,33.3,26.2,2,1,Yes,No,20,6,12,No
HS008019,2023-01-16,Starter,126.13,51-200,Technology,9,2115,53.7,6.6,52.6,29.7,1,1,No,No,5,5,1,Yes
HS001276,2023-01-16,Enterprise,4252.78,501-1000,E-commerce,53,57990,50.9,75.9,64.6,81.9,12,0,Yes,Yes,6,9,24,No
HS001464,2023-01-16,Professional,2917.28,51-200,Healthcare,13,4329,73.8,38.8,59.6,51.3,2,1,Yes,No,5,8,12,Yes
HS004791,2023-01-16,Starter,199.08,51-200,Technology,19,6688,17.8,12.8,22.2,14.2,3,12,Yes,No,69,6,12,Yes
HS006202,2023-01-16,Starter,68.2,1-10,E-commerce,4,1504,53.2,26.6,28.1,29.3,3,5,Yes,No,16,5,1,No
HS001790,2023-01-16,Professional,1535.32,51-200,Technology,21,3087,67.4,42.2,62.2,45.1,3,2,No,Yes,1,7,12,No
HS008916,2023-01-16,Starter,47.79,1-10,Real Estate,1,368,56.9,16.4,37.5,19.9,1,2,Yes,No,17,5,1,No
HS002465,2023-01-17,Professional,1069.09,201-500,Healthcare,16,5360,44.8,59.2,80.5,21.8,6,4,No,No,3,9,12,No
HS009020,2023-01-17,Enterprise,5889.78,201-500,Marketing & Advertising,30,11722,87.7,68.3,67.7,73.8,10,0,Yes,Yes,2,9,36,No
HS001819,2023-01-17,Starter,170.54,1-10,Technology,3,648,50.0,3.3,60.8,23.6,3,5,Yes,No,23,5,1,No
HS009087,2023-01-17,Enterprise,11708.17,201-500,Financial Services,32,26577,58.4,62.3,92.2,62.5,11,0,Yes,Yes,8,7,12,No
HS008815,2023-01-17,Professional,3165.64,11-50,Professional Services,3,903,42.7,54.0,61.0,24.0,4,6,Yes,Yes,3,6,1,No
HS007296,2023-01-17,Professional,2188.09,11-50,Technology,5,1210,38.7,56.2,60.3,36.3,3,7,No,Yes,2,5,12,No
HS005552,2023-01-17,Starter,50.92,1-10,Professional Services,1,405,31.8,3.9,60.1,29.5,2,2,Yes,No,8,6,1,No
HS007583,2023-01-17,Enterprise,11704.37,201-500,E-commerce,35,10571,72.3,64.7,75.8,82.2,13,0,Yes,Yes,0,10,24,No
HS008300,2023-01-17,Starter,93.12,11-50,E-commerce,10,3630,38.3,12.2,62.1,12.7,3,3,No,No,16,5,1,Yes
HS002208,2023-01-18,Enterprise,9711.69,501-1000,Technology,28,29442,80.4,52.4,66.8,89.5,13,1,No,Yes,1,10,36,No
HS003633,2023-01-18,Starter,147.69,1-10,Technology,1,218,58.3,12.1,48.6,30.3,2,4,Yes,No,19,7,1,No
HS009866,2023-01-18,Starter,179.65,51-200,Education,11,3366,35.7,4.0,32.7,16.2,2,5,No,No,17,2,1,Yes
HS002599,2023-01-18,Starter,98.95,1-10,E-commerce,3,1005,43.2,13.5,32.2,18.5,3,14,No,No,24,3,1,Yes
HS007781,2023-01-18,Professional,2434.35,11-50,Marketing & Advertising,6,1224,39.0,25.1,56.1,50.0,6,5,Yes,No,8,7,1,No
HS007724,2023-01-18,Professional,2969.94,11-50,Healthcare,11,3729,37.8,42.2,70.6,52.0,5,3,Yes,Yes,2,8,1,No
HS003837,2023-01-18,Starter,73.93,11-50,Healthcare,11,858,58.0,17.7,24.1,31.0,1,6,No,No,14,6,1,Yes
HS004563,2023-01-18,Starter,73.85,1-10,E-commerce,2,830,46.5,21.6,25.0,29.7,2,5,Yes,No,11,7,1,No
HS004903,2023-01-18,Starter,118.99,11-50,Marketing & Advertising,5,1310,22.1,15.3,31.0,25.4,3,11,No,No,8,5,12,Yes
HS004593,2023-01-18,Starter,140.07,51-200,Professional Services,22,10472,40.4,25.1,64.6,7.2,1,5,Yes,No,20,6,1,Yes
HS001386,2023-01-18,Enterprise,11110.39,201-500,Marketing & Advertising,24,27343,62.3,83.1,87.1,81.3,9,1,Yes,Yes,2,10,36,No
HS003756,2023-01-18,Starter,166.07,1-10,Manufacturing,1,457,15.5,14.1,53.1,28.1,2,10,Yes,No,22,5,1,No
HS004847,2023-01-19,Enterprise,7533.72,501-1000,Marketing & Advertising,32,42793,89.6,75.7,65.9,74.4,13,0,Yes,Yes,1,10,12,No
HS002165,2023-01-19,Professional,1714.59,51-200,E-commerce,19,3857,69.8,47.8,78.3,33.0,7,1,Yes,Yes,4,7,12,No
HS003558,2023-01-19,Professional,2357.46,201-500,Manufacturing,22,2266,61.3,16.8,73.2,57.9,5,6,Yes,Yes,9,8,24,No
HS003877,2023-01-19,Starter,54.03,1-10,Marketing & Advertising,3,909,54.6,5.1,62.8,16.5,1,5,No,No,24,6,1,No
HS007983,2023-01-19,Professional,1730.67,51-200,Technology,23,10948,74.7,35.4,82.4,33.8,6,3,No,Yes,2,8,12,No
HS007827,2023-01-19,Professional,1998.88,51-200,Financial Services,19,6859,71.9,53.5,65.8,45.4,4,1,No,Yes,4,7,24,No
HS007492,2023-01-19,Enterprise,5609.07,501-1000,Education,34,29706,86.1,78.3,74.8,59.5,9,0,Yes,Yes,1,9,12,No
HS004079,2023-01-19,Starter,126.32,1-10,Marketing & Advertising,1,67,19.2,2.6,28.3,34.2,2,9,No,No,8,2,12,Yes
HS006077,2023-01-19,Professional,2061.21,51-200,Manufacturing,9,2700,76.6,42.3,59.9,23.3,5,4,Yes,Yes,4,7,1,No
HS003064,2023-01-19,Starter,146.26,11-50,Healthcare,7,1218,23.4,11.0,46.2,21.0,2,13,No,No,27,0,1,Yes
HS001523,2023-01-19,Professional,2527.34,11-50,Technology,8,1728,35.0,47.5,62.8,24.4,4,1,Yes,No,6,5,24,Yes
HS003476,2023-01-19,Professional,1845.47,11-50,Healthcare,4,452,39.2,35.4,63.4,39.1,5,4,Yes,No,2,6,12,No
HS004290,2023-01-19,Professional,1335.32,51-200,Manufacturing,14,4872,33.6,59.1,41.4,45.4,3,4,Yes,No,3,6,1,Yes
HS007690,2023-01-20,Professional,935.39,51-200,Professional Services,21,5754,76.4,25.2,58.7,42.9,4,7,Yes,Yes,6,9,1,No
HS000149,2023-01-20,Professional,1263.29,11-50,Professional Services,4,1680,67.4,54.5,79.9,56.5,2,3,Yes,No,9,9,12,No
HS007099,2023-01-20,Starter,137.45,1-10,Professional Services,2,664,55.9,7.5,50.7,32.5,2,6,Yes,No,6,5,1,No
HS009160,2023-01-20,Starter,133.97,1-10,Marketing & Advertising,4,400,29.7,19.9,22.5,18.3,1,9,No,No,19,5,1,Yes
HS006721,2023-01-20,Enterprise,4083.25,1000+,Technology,82,161175,91.8,76.1,78.2,67.4,13,1,Yes,Yes,1,9,12,No
HS000545,2023-01-20,Professional,1202.49,11-50,Education,8,3448,70.6,57.6,55.2,27.3,7,4,No,No,6,9,12,No
HS004036,2023-01-20,Starter,184.53,1-10,E-commerce,3,1491,35.0,24.5,43.2,8.3,2,4,Yes,No,17,6,1,Yes
HS000874,2023-01-21,Starter,116.95,11-50,Professional Services,9,2718,30.7,28.0,57.4,26.8,0,1,Yes,No,26,6,1,Yes
HS003544,2023-01-21,Starter,63.47,51-200,E-commerce,17,7752,57.3,7.5,49.8,14.8,0,4,No,No,27,7,1,Yes
HS000012,2023-01-21,Starter,67.75,1-10,Professional Services,2,214,26.5,0.1,33.3,10.5,1,12,No,No,79,3,1,Yes
HS001336,2023-01-21,Starter,192.42,1-10,Professional Services,3,612,19.9,20.9,49.4,8.1,0,4,No,No,27,2,1,Yes
HS002250,2023-01-21,Starter,78.96,1-10,E-commerce,4,540,11.0,21.4,27.5,15.3,1,12,No,No,68,2,1,Yes
HS006156,2023-01-21,Professional,1404.94,51-200,Technology,10,4680,33.3,42.5,84.2,27.2,7,6,No,Yes,4,6,12,No
